TurnNumber,PlayerBalance
1965,990.0
1966,980.0
1967,980.0
1968,990.0
1969,980.0
1970,990.0
1971,980.0
1972,990.0
1973,980.0
1974,990.0
1975,1000.0
1976,1010.0
1977,1000.0
1978,1010.0
1979,1020.0
1980,1030.0
1981,1020.0
1982,1035.0
1983,1045.0
1984,1035.0
1985,1025.0
1986,1035.0
1987,1045.0
1988,1035.0
1989,1035.0
1990,1045.0
1991,1035.0
1992,1025.0
1993,1015.0
1994,1005.0
1995,995.0
1996,985.0
1997,985.0
1998,995.0
1999,1005.0
2000,1015.0
2001,1005.0
2002,1020.0
2003,1030.0
2004,1020.0
2005,1010.0
2006,1000.0
2007,990.0
2008,1000.0
2009,1010.0
2010,1000.0
2011,990.0
2012,980.0
2013,995.0
2014,985.0
2015,975.0
2016,965.0
2017,980.0
2018,990.0
2019,1000.0
2020,990.0
2021,1000.0
2022,1010.0
2023,1000.0
2024,990.0
2025,1000.0
2026,990.0
2027,980.0
2028,990.0
2029,1000.0
2030,990.0
2031,1005.0
2032,1015.0
2033,1025.0
2034,1035.0
2035,1045.0
2036,1055.0
2037,1065.0
2038,1055.0
2039,1065.0
2040,1075.0
2041,1090.0
2042,1080.0
2043,1090.0
2044,1100.0
2045,1110.0
2046,1120.0
2047,1130.0
2048,1120.0
2049,1110.0
2050,1100.0
2051,1115.0
2052,1105.0
2053,1095.0
2054,1110.0
2055,1100.0
2056,1090.0
2057,1080.0
2058,1070.0
2059,1070.0
2060,1070.0
2061,1080.0
2062,1090.0
2063,1100.0
2064,1090.0
2065,1100.0
2066,1090.0
2067,1100.0
2068,1115.0
2069,1125.0
2070,1125.0
2071,1135.0
2072,1145.0
2073,1135.0
2074,1145.0
2075,1135.0
2076,1125.0
2077,1135.0
2078,1125.0
2079,1115.0
2080,1125.0
2081,1135.0
2082,1135.0
2083,1135.0
2084,1145.0
2085,1145.0
2086,1135.0
2087,1125.0
2088,1135.0
2089,1125.0
2090,1125.0
2091,1115.0
2092,1125.0
2093,1115.0
2094,1105.0
2095,1115.0
2096,1105.0
2097,1095.0
2098,1105.0
2099,1115.0
2100,1125.0
2101,1115.0
2102,1115.0
2103,1130.0
2104,1120.0
2105,1110.0
2106,1125.0
2107,1135.0
2108,1145.0
2109,1155.0
2110,1145.0
2111,1155.0
2112,1165.0
2113,1175.0
2114,1165.0
2115,1165.0
2116,1175.0
2117,1175.0
2118,1175.0
2119,1185.0
2120,1175.0
2121,1185.0
2122,1175.0
2123,1175.0
2124,1165.0
2125,1175.0
2126,1185.0
2127,1200.0
2128,1190.0
2129,1180.0
2130,1170.0
2131,1160.0
2132,1170.0
2133,1180.0
2134,1190.0
2135,1180.0
2136,1190.0
2137,1200.0
2138,1210.0
2139,1210.0
2140,1210.0
2141,1200.0
2142,1200.0
2143,1190.0
2144,1180.0
2145,1180.0
2146,1170.0
2147,1160.0
2148,1170.0
2149,1160.0
2150,1170.0
2151,1180.0
2152,1170.0
2153,1160.0
2154,1175.0
2155,1165.0
2156,1155.0
2157,1145.0
2158,1135.0
2159,1145.0
2160,1155.0
2161,1145.0
2162,1155.0
2163,1145.0
2164,1135.0
2165,1125.0
2166,1135.0
2167,1125.0
2168,1125.0
2169,1115.0
2170,1105.0
2171,1105.0
2172,1095.0
2173,1105.0
2174,1095.0
2175,1085.0
2176,1100.0
2177,1090.0
2178,1100.0
2179,1110.0
2180,1100.0
2181,1100.0
2182,1110.0
2183,1100.0
2184,1090.0
2185,1090.0
2186,1090.0
2187,1080.0
2188,1070.0
2189,1060.0
2190,1050.0
2191,1040.0
2192,1050.0
2193,1060.0
2194,1070.0
2195,1085.0
2196,1095.0
2197,1085.0
2198,1075.0
2199,1065.0
2200,1055.0
2201,1065.0
2202,1055.0
2203,1065.0
2204,1055.0
2205,1045.0
2206,1035.0
2207,1045.0
2208,1045.0
2209,1045.0
2210,1035.0
2211,1045.0
2212,1035.0
2213,1025.0
2214,1025.0
2215,1015.0
2216,1015.0
2217,1025.0
2218,1015.0
2219,1025.0
2220,1035.0
2221,1045.0
2222,1045.0
2223,1035.0
2224,1045.0
2225,1055.0
2226,1045.0
2227,1045.0
2228,1055.0
2229,1055.0
2230,1065.0
2231,1075.0
2232,1075.0
2233,1085.0
2234,1075.0
2235,1085.0
2236,1095.0
2237,1085.0
2238,1075.0
2239,1085.0
2240,1075.0
2241,1065.0
2242,1055.0
2243,1045.0
2244,1035.0
2245,1025.0
2246,1015.0
2247,1015.0
2248,1005.0
2249,1015.0
2250,1005.0
2251,1015.0
2252,1025.0
2253,1035.0
2254,1045.0
2255,1045.0
2256,1035.0
2257,1025.0
2258,1015.0
2259,1015.0
2260,1025.0
2261,1035.0
2262,1050.0
2263,1060.0
2264,1050.0
2265,1040.0
2266,1030.0
2267,1020.0
2268,1010.0
2269,1000.0
2270,1010.0
2271,1000.0
2272,990.0
2273,1000.0
2274,990.0
2275,980.0
2276,970.0
2277,960.0
2278,970.0
2279,980.0
2280,995.0
2281,1005.0
2282,995.0
2283,985.0
2284,975.0
2285,975.0
2286,965.0
2287,965.0
2288,955.0
2289,955.0
2290,945.0
2291,935.0
2292,925.0
2293,935.0
2294,945.0
2295,945.0
2296,955.0
2297,945.0
2298,935.0
2299,925.0
2300,935.0
2301,950.0
2302,950.0
2303,960.0
2304,970.0
2305,970.0
2306,980.0
2307,990.0
2308,980.0
2309,970.0
2310,960.0
2311,960.0
2312,950.0
2313,960.0
2314,950.0
2315,960.0
2316,970.0
2317,960.0
2318,950.0
2319,960.0
2320,950.0
2321,940.0
2322,930.0
2323,920.0
2324,930.0
2325,940.0
2326,940.0
2327,950.0
2328,960.0
2329,950.0
2330,940.0
2331,930.0
2332,940.0
2333,950.0
2334,965.0
2335,955.0
2336,965.0
2337,975.0
2338,965.0
2339,955.0
2340,945.0
2341,935.0
2342,935.0
2343,935.0
2344,945.0
2345,935.0
2346,945.0
2347,935.0
2348,945.0
2349,945.0
2350,935.0
2351,945.0
2352,945.0
2353,935.0
2354,925.0
2355,915.0
2356,905.0
2357,915.0
2358,930.0
2359,940.0
2360,950.0
2361,940.0
2362,950.0
2363,960.0
2364,950.0
2365,950.0
2366,960.0
2367,960.0
2368,950.0
2369,940.0
2370,930.0
2371,920.0
2372,910.0
2373,900.0
2374,910.0
2375,920.0
2376,910.0
2377,920.0
2378,910.0
2379,920.0
2380,930.0
2381,920.0
2382,910.0
2383,900.0
2384,890.0
2385,900.0
2386,915.0
2387,905.0
2388,905.0
2389,895.0
2390,905.0
2391,895.0
2392,905.0
2393,920.0
2394,910.0
2395,900.0
2396,890.0
2397,905.0
2398,895.0
2399,905.0
2400,895.0
2401,910.0
2402,900.0
2403,890.0
2404,880.0
2405,870.0
2406,880.0
2407,890.0
2408,900.0
2409,890.0
2410,880.0
2411,870.0
2412,860.0
2413,870.0
2414,880.0
2415,870.0
2416,860.0
2417,870.0
2418,880.0
2419,890.0
2420,880.0
2421,895.0
2422,905.0
2423,905.0
2424,895.0
2425,885.0
2426,875.0
2427,865.0
2428,855.0
2429,865.0
2430,855.0
2431,845.0
2432,835.0
2433,845.0
2434,835.0
2435,835.0
2436,825.0
2437,815.0
2438,805.0
2439,815.0
2440,830.0
2441,840.0
2442,850.0
2443,840.0
2444,850.0
2445,840.0
2446,830.0
2447,820.0
2448,810.0
2449,820.0
2450,810.0
2451,820.0
2452,830.0
2453,840.0
2454,830.0
2455,840.0
2456,850.0
2457,840.0
2458,830.0
2459,820.0
2460,830.0
2461,840.0
2462,850.0
2463,860.0
2464,860.0
2465,870.0
2466,860.0
2467,850.0
2468,850.0
2469,860.0
2470,870.0
2471,880.0
2472,880.0
2473,890.0
2474,900.0
2475,890.0
2476,900.0
2477,890.0
2478,880.0
2479,890.0
2480,900.0
2481,910.0
2482,920.0
2483,935.0
2484,945.0
2485,955.0
2486,945.0
2487,935.0
2488,935.0
2489,945.0
2490,935.0
2491,925.0
2492,935.0
2493,925.0
2494,935.0
2495,925.0
2496,925.0
2497,915.0
2498,930.0
2499,940.0
2500,930.0
2501,940.0
2502,940.0
2503,930.0
2504,920.0
2505,930.0
2506,930.0
2507,940.0
2508,930.0
2509,920.0
2510,930.0
2511,920.0
2512,930.0
2513,940.0
2514,950.0
2515,940.0
2516,930.0
2517,920.0
2518,910.0
2519,910.0
2520,900.0
2521,910.0
2522,910.0
2523,925.0
2524,915.0
2525,905.0
2526,915.0
2527,905.0
2528,915.0
2529,905.0
2530,905.0
2531,905.0
2532,915.0
2533,905.0
2534,915.0
2535,905.0
2536,895.0
2537,885.0
2538,895.0
2539,885.0
2540,875.0
2541,885.0
2542,875.0
2543,885.0
2544,900.0
2545,890.0
2546,900.0
2547,900.0
2548,910.0
2549,900.0
2550,910.0
2551,900.0
2552,910.0
2553,900.0
2554,910.0
2555,920.0
2556,930.0
2557,920.0
2558,930.0
2559,920.0
2560,910.0
2561,920.0
2562,930.0
2563,940.0
2564,930.0
2565,920.0
2566,930.0
2567,940.0
2568,950.0
2569,940.0
2570,930.0
2571,940.0
2572,950.0
2573,940.0
2574,930.0
2575,930.0
2576,940.0
2577,930.0
2578,940.0
2579,930.0
2580,940.0
2581,950.0
2582,940.0
2583,930.0
2584,920.0
2585,920.0
2586,910.0
2587,920.0
2588,930.0
2589,940.0
2590,930.0
2591,920.0
2592,930.0
2593,945.0
2594,935.0
2595,945.0
2596,955.0
2597,965.0
2598,975.0
2599,965.0
2600,975.0
2601,985.0
2602,995.0
2603,1005.0
2604,1020.0
2605,1010.0
2606,1000.0
2607,1010.0
2608,1020.0
2609,1010.0
2610,1000.0
2611,1010.0
2612,1020.0
2613,1010.0
2614,1020.0
2615,1020.0
2616,1010.0
2617,1000.0
2618,1010.0
2619,1000.0
2620,1010.0
2621,1000.0
2622,1000.0
2623,990.0
2624,1005.0
2625,995.0
2626,995.0
2627,985.0
2628,995.0
2629,1005.0
2630,995.0
2631,1005.0
2632,1015.0
2633,1005.0
2634,1015.0
2635,1025.0
2636,1015.0
2637,1025.0
2638,1040.0
2639,1055.0
2640,1055.0
2641,1065.0
2642,1055.0
2643,1065.0
2644,1055.0
2645,1045.0
2646,1055.0
2647,1045.0
2648,1035.0
2649,1025.0
2650,1035.0
2651,1025.0
2652,1015.0
2653,1005.0
2654,995.0
2655,985.0
2656,975.0
2657,985.0
2658,995.0
2659,995.0
2660,985.0
2661,995.0
2662,985.0
2663,995.0
2664,985.0
2665,975.0
2666,965.0
2667,955.0
2668,965.0
2669,955.0
2670,945.0
2671,935.0
2672,945.0
2673,935.0
2674,925.0
2675,935.0
2676,925.0
2677,915.0
2678,925.0
2679,915.0
2680,925.0
2681,935.0
2682,925.0
2683,915.0
2684,925.0
2685,935.0
2686,935.0
2687,950.0
2688,940.0
2689,930.0
2690,930.0
2691,940.0
2692,930.0
2693,930.0
2694,920.0
2695,910.0
2696,920.0
2697,935.0
2698,945.0
2699,945.0
2700,935.0
2701,945.0
2702,955.0
2703,955.0
2704,965.0
2705,955.0
2706,970.0
2707,980.0
2708,970.0
2709,980.0
2710,990.0
2711,980.0
2712,980.0
2713,970.0
2714,960.0
2715,975.0
2716,990.0
2717,1000.0
2718,990.0
2719,1000.0
2720,1010.0
2721,1020.0
2722,1020.0
2723,1010.0
2724,1000.0
2725,1010.0
2726,1000.0
2727,1010.0
2728,1000.0
2729,990.0
2730,990.0
2731,1000.0
2732,990.0
2733,990.0
2734,980.0
2735,970.0
2736,960.0
2737,970.0
2738,980.0
2739,990.0
2740,980.0
2741,970.0
2742,985.0
2743,995.0
2744,1005.0
2745,1020.0
2746,1020.0
2747,1030.0
2748,1040.0
2749,1030.0
2750,1040.0
2751,1040.0
2752,1050.0
2753,1060.0
2754,1070.0
2755,1080.0
2756,1080.0
2757,1090.0
2758,1100.0
2759,1090.0
2760,1100.0
2761,1090.0
2762,1090.0
2763,1080.0
2764,1090.0
2765,1080.0
2766,1090.0
2767,1080.0
2768,1090.0
2769,1100.0
2770,1090.0
2771,1080.0
2772,1090.0
2773,1080.0
2774,1090.0
2775,1080.0
2776,1090.0
2777,1080.0
2778,1090.0
2779,1090.0
2780,1100.0
2781,1090.0
2782,1080.0
2783,1070.0
2784,1060.0
2785,1070.0
2786,1070.0
2787,1080.0
2788,1070.0
2789,1080.0
2790,1070.0
2791,1060.0
2792,1070.0
2793,1080.0
2794,1090.0
2795,1090.0
2796,1080.0
2797,1070.0
2798,1070.0
2799,1080.0
2800,1095.0
2801,1105.0
2802,1105.0
2803,1095.0
2804,1085.0
2805,1095.0
2806,1105.0
2807,1095.0
2808,1105.0
2809,1095.0
2810,1105.0
2811,1115.0
2812,1105.0
2813,1115.0
2814,1105.0
2815,1095.0
2816,1105.0
2817,1115.0
2818,1105.0
2819,1115.0
2820,1105.0
2821,1120.0
2822,1120.0
2823,1110.0
2824,1125.0
2825,1135.0
2826,1145.0
2827,1155.0
2828,1145.0
2829,1155.0
2830,1145.0
2831,1135.0
2832,1125.0
2833,1135.0
2834,1125.0
2835,1135.0
2836,1125.0
2837,1115.0
2838,1125.0
2839,1135.0
2840,1135.0
2841,1125.0
2842,1115.0
2843,1105.0
2844,1095.0
2845,1085.0
2846,1075.0
2847,1085.0
2848,1075.0
2849,1090.0
2850,1080.0
2851,1090.0
2852,1100.0
2853,1110.0
2854,1100.0
2855,1090.0
2856,1080.0
2857,1070.0
2858,1060.0
2859,1050.0
2860,1050.0
2861,1040.0
2862,1030.0
2863,1020.0
2864,1020.0
2865,1030.0
2866,1040.0
2867,1050.0
2868,1060.0
2869,1075.0
2870,1085.0
2871,1075.0
2872,1065.0
2873,1075.0
2874,1065.0
2875,1075.0
2876,1085.0
2877,1075.0
2878,1085.0
2879,1095.0
2880,1085.0
2881,1075.0
2882,1075.0
2883,1065.0
2884,1075.0
2885,1085.0
2886,1075.0
2887,1085.0
2888,1095.0
2889,1085.0
2890,1075.0
2891,1065.0
2892,1055.0
2893,1045.0
2894,1055.0
2895,1065.0
2896,1075.0
2897,1085.0
2898,1075.0
2899,1065.0
2900,1075.0
2901,1075.0
2902,1065.0
2903,1075.0
2904,1075.0
2905,1065.0
2906,1055.0
2907,1065.0
2908,1055.0
2909,1055.0
2910,1045.0
2911,1055.0
2912,1065.0
2913,1055.0
2914,1055.0
2915,1045.0
2916,1055.0
2917,1045.0
2918,1055.0
2919,1045.0
2920,1035.0
2921,1050.0
2922,1065.0
2923,1075.0
2924,1065.0
2925,1075.0
2926,1075.0
2927,1065.0
2928,1075.0
2929,1065.0
2930,1075.0
2931,1065.0
2932,1055.0
2933,1045.0
2934,1035.0
2935,1045.0
2936,1035.0
2937,1045.0
2938,1035.0
2939,1045.0
2940,1035.0
2941,1045.0
2942,1055.0
2943,1045.0
2944,1035.0
2945,1025.0
2946,1015.0
2947,1025.0
2948,1015.0
2949,1025.0
2950,1015.0
2951,1005.0
2952,1015.0
2953,1005.0
2954,995.0
2955,995.0
2956,985.0
2957,975.0
2958,965.0
2959,955.0
2960,945.0
2961,935.0
2962,945.0
2963,935.0
2964,935.0
2965,945.0
2966,955.0
2967,965.0
2968,975.0
2969,965.0
2970,980.0
2971,970.0
2972,960.0
2973,950.0
2974,960.0
2975,950.0
2976,960.0
2977,950.0
2978,960.0
2979,950.0
2980,960.0
2981,950.0
2982,950.0
2983,940.0
2984,930.0
2985,940.0
2986,950.0
2987,940.0
2988,930.0
2989,920.0
2990,910.0
2991,900.0
2992,890.0
2993,905.0
2994,895.0
2995,885.0
2996,885.0
2997,885.0
2998,875.0
2999,865.0
3000,875.0
3001,865.0
3002,855.0
3003,865.0
3004,875.0
3005,875.0
3006,875.0
3007,865.0
3008,855.0
3009,845.0
3010,835.0
3011,845.0
3012,845.0
3013,835.0
3014,825.0
3015,815.0
3016,825.0
3017,815.0
3018,805.0
3019,815.0
3020,825.0
3021,815.0
3022,825.0
3023,815.0
3024,825.0
3025,835.0
3026,825.0
3027,835.0
3028,835.0
3029,845.0
3030,835.0
3031,825.0
3032,835.0
3033,845.0
3034,855.0
3035,845.0
3036,855.0
3037,845.0
3038,855.0
3039,865.0
3040,855.0
3041,845.0
3042,855.0
3043,845.0
3044,835.0
3045,825.0
3046,815.0
3047,815.0
3048,830.0
3049,840.0
3050,830.0
3051,820.0
3052,810.0
3053,820.0
3054,820.0
3055,810.0
3056,810.0
3057,800.0
3058,790.0
3059,800.0
3060,810.0
3061,820.0
3062,830.0
3063,840.0
3064,830.0
3065,830.0
3066,840.0
3067,830.0
3068,820.0
3069,810.0
3070,800.0
3071,790.0
3072,780.0
3073,790.0
3074,800.0
3075,790.0
3076,780.0
3077,770.0
3078,780.0
3079,770.0
3080,780.0
3081,790.0
3082,780.0
3083,790.0
3084,805.0
3085,795.0
3086,805.0
3087,815.0
3088,805.0
3089,795.0
3090,785.0
3091,775.0
3092,765.0
3093,775.0
3094,775.0
3095,790.0
3096,790.0
3097,800.0
3098,810.0
3099,800.0
3100,815.0
3101,805.0
3102,805.0
3103,815.0
3104,805.0
3105,795.0
3106,785.0
3107,800.0
3108,790.0
3109,800.0
3110,790.0
3111,780.0
3112,795.0
3113,785.0
3114,800.0
3115,790.0
3116,780.0
3117,795.0
3118,785.0
3119,785.0
3120,795.0
3121,805.0
3122,795.0
3123,795.0
3124,805.0
3125,815.0
3126,805.0
3127,805.0
3128,795.0
3129,785.0
3130,775.0
3131,765.0
3132,755.0
3133,765.0
3134,755.0
3135,755.0
3136,745.0
3137,735.0
3138,725.0
3139,715.0
3140,725.0
3141,715.0
3142,705.0
3143,715.0
3144,705.0
3145,695.0
3146,685.0
3147,695.0
3148,705.0
3149,715.0
3150,705.0
3151,695.0
3152,705.0
3153,715.0
3154,705.0
3155,715.0
3156,705.0
3157,695.0
3158,705.0
3159,715.0
3160,705.0
3161,705.0
3162,715.0
3163,705.0
3164,715.0
3165,705.0
3166,695.0
3167,685.0
3168,695.0
3169,705.0
3170,695.0
3171,705.0
3172,695.0
3173,685.0
3174,675.0
3175,675.0
3176,665.0
3177,665.0
3178,665.0
3179,655.0
3180,665.0
3181,655.0
3182,645.0
3183,635.0
3184,645.0
3185,655.0
3186,665.0
3187,680.0
3188,690.0
3189,680.0
3190,690.0
3191,700.0
3192,690.0
3193,680.0
3194,690.0
3195,680.0
3196,670.0
3197,680.0
3198,690.0
3199,680.0
3200,690.0
3201,700.0
3202,710.0
3203,700.0
3204,710.0
3205,720.0
3206,730.0
3207,745.0
3208,735.0
3209,745.0
3210,755.0
3211,745.0
3212,755.0
3213,745.0
3214,735.0
3215,745.0
3216,735.0
3217,725.0
3218,735.0
3219,735.0
3220,745.0
3221,755.0
3222,745.0
3223,735.0
3224,735.0
3225,725.0
3226,735.0
3227,725.0
3228,715.0
3229,705.0
3230,715.0
3231,725.0
3232,735.0
3233,725.0
3234,715.0
3235,725.0
3236,735.0
3237,725.0
3238,735.0
3239,745.0
3240,755.0
3241,765.0
3242,780.0
3243,790.0
3244,780.0
3245,790.0
3246,780.0
3247,790.0
3248,800.0
3249,800.0
3250,790.0
3251,800.0
3252,790.0
3253,780.0
3254,790.0
3255,800.0
3256,810.0
3257,820.0
3258,810.0
3259,810.0
3260,810.0
3261,800.0
3262,790.0
3263,780.0
3264,790.0
3265,800.0
3266,810.0
3267,800.0
3268,790.0
3269,800.0
3270,800.0
3271,810.0
3272,825.0
3273,835.0
3274,825.0
3275,815.0
3276,805.0
3277,815.0
3278,805.0
3279,795.0
3280,805.0
3281,795.0
3282,805.0
3283,795.0
3284,805.0
3285,805.0
3286,795.0
3287,805.0
3288,815.0
3289,805.0
3290,805.0
3291,795.0
3292,805.0
3293,815.0
3294,825.0
3295,835.0
3296,825.0
3297,815.0
3298,825.0
3299,840.0
3300,840.0
3301,850.0
3302,860.0
3303,870.0
3304,880.0
3305,890.0
3306,880.0
3307,890.0
3308,900.0
3309,910.0
3310,920.0
3311,930.0
3312,920.0
3313,930.0
3314,920.0
3315,910.0
3316,900.0
3317,890.0
3318,880.0
3319,870.0
3320,880.0
3321,890.0
3322,900.0
3323,910.0
3324,900.0
3325,890.0
3326,880.0
3327,870.0
3328,870.0
3329,860.0
3330,870.0
3331,880.0
3332,880.0
3333,890.0
3334,880.0
3335,895.0
3336,905.0
3337,915.0
3338,905.0
3339,915.0
3340,905.0
3341,915.0
3342,905.0
3343,895.0
3344,885.0
3345,875.0
3346,865.0
3347,875.0
3348,890.0
3349,880.0
3350,870.0
3351,885.0
3352,885.0
3353,895.0
3354,885.0
3355,875.0
3356,865.0
3357,865.0
3358,855.0
3359,865.0
3360,855.0
3361,845.0
3362,845.0
3363,835.0
3364,845.0
3365,855.0
3366,845.0
3367,835.0
3368,845.0
3369,835.0
3370,845.0
3371,835.0
3372,835.0
3373,845.0
3374,855.0
3375,845.0
3376,860.0
3377,870.0
3378,860.0
3379,870.0
3380,880.0
3381,890.0
3382,900.0
3383,910.0
3384,900.0
3385,890.0
3386,880.0
3387,870.0
3388,860.0
3389,860.0
3390,875.0
3391,865.0
3392,875.0
3393,885.0
3394,895.0
3395,905.0
3396,920.0
3397,910.0
3398,900.0
3399,910.0
3400,910.0
3401,900.0
3402,910.0
3403,920.0
3404,930.0
3405,940.0
3406,930.0
3407,920.0
3408,920.0
3409,930.0
3410,940.0
3411,955.0
3412,965.0
3413,955.0
3414,945.0
3415,935.0
3416,925.0
3417,935.0
3418,925.0
3419,915.0
3420,905.0
3421,915.0
3422,925.0
3423,935.0
3424,925.0
3425,935.0
3426,945.0
3427,935.0
3428,945.0
3429,955.0
3430,945.0
3431,935.0
3432,925.0
3433,925.0
3434,915.0
3435,925.0
3436,935.0
3437,945.0
3438,960.0
3439,970.0
3440,960.0
3441,950.0
3442,940.0
3443,950.0
3444,950.0
3445,940.0
3446,950.0
3447,940.0
3448,930.0
3449,920.0
3450,910.0
3451,920.0
3452,920.0
3453,930.0
3454,930.0
3455,940.0
3456,950.0
3457,940.0
3458,955.0
3459,945.0
3460,955.0
3461,945.0
3462,945.0
3463,955.0
3464,970.0
3465,960.0
3466,950.0
3467,940.0
3468,930.0
3469,940.0
3470,930.0
3471,945.0
3472,960.0
3473,950.0
3474,940.0
3475,930.0
3476,940.0
3477,930.0
3478,920.0
3479,930.0
3480,940.0
3481,930.0
3482,945.0
3483,955.0
3484,945.0
3485,935.0
3486,950.0
3487,940.0
3488,950.0
3489,940.0
3490,950.0
3491,960.0
3492,970.0
3493,960.0
3494,950.0
3495,940.0
3496,950.0
3497,940.0
3498,930.0
3499,920.0
3500,930.0
3501,940.0
3502,950.0
3503,940.0
3504,950.0
3505,940.0
3506,930.0
3507,920.0
3508,910.0
3509,900.0
3510,910.0
3511,920.0
3512,920.0
3513,930.0
3514,940.0
3515,930.0
3516,940.0
3517,950.0
3518,940.0
3519,930.0
3520,920.0
3521,910.0
3522,900.0
3523,910.0
3524,920.0
3525,930.0
3526,920.0
3527,910.0
3528,900.0
3529,915.0
3530,915.0
3531,915.0
3532,905.0
3533,915.0
3534,925.0
3535,915.0
3536,915.0
3537,905.0
3538,920.0
3539,930.0
3540,930.0
3541,920.0
3542,930.0
3543,920.0
3544,930.0
3545,940.0
3546,950.0
3547,940.0
3548,950.0
3549,960.0
3550,970.0
3551,970.0
3552,970.0
3553,960.0
3554,950.0
3555,960.0
3556,950.0
3557,940.0
3558,930.0
3559,920.0
3560,910.0
3561,925.0
3562,935.0
3563,925.0
3564,935.0
3565,945.0
3566,935.0
3567,945.0
3568,960.0
3569,970.0
3570,960.0
3571,960.0
3572,970.0
3573,985.0
3574,995.0
3575,1005.0
3576,995.0
3577,985.0
3578,995.0
3579,1005.0
3580,995.0
3581,1005.0
3582,1005.0
3583,995.0
3584,985.0
3585,975.0
3586,985.0
3587,975.0
3588,985.0
3589,995.0
3590,1005.0
3591,1005.0
3592,1015.0
3593,1025.0
3594,1015.0
3595,1025.0
3596,1015.0
3597,1005.0
3598,1015.0
3599,1025.0
3600,1015.0
3601,1005.0
3602,1015.0
3603,1025.0
3604,1015.0
3605,1005.0
3606,995.0
3607,1005.0
3608,1015.0
3609,1005.0
3610,1015.0
3611,1025.0
3612,1015.0
3613,1005.0
3614,1015.0
3615,1025.0
3616,1035.0
3617,1025.0
3618,1035.0
3619,1045.0
3620,1055.0
3621,1045.0
3622,1055.0
3623,1065.0
3624,1055.0
3625,1055.0
3626,1045.0
3627,1035.0
3628,1045.0
3629,1055.0
3630,1065.0
3631,1075.0
3632,1065.0
3633,1075.0
3634,1085.0
3635,1085.0
3636,1075.0
3637,1085.0
3638,1095.0
3639,1085.0
3640,1075.0
3641,1085.0
3642,1075.0
3643,1075.0
3644,1065.0
3645,1055.0
3646,1065.0
3647,1065.0
3648,1065.0
3649,1075.0
3650,1085.0
3651,1095.0
3652,1085.0
3653,1075.0
3654,1085.0
3655,1095.0
3656,1105.0
3657,1115.0
3658,1105.0
3659,1095.0
3660,1085.0
3661,1085.0
3662,1100.0
3663,1110.0
3664,1110.0
3665,1100.0
3666,1090.0
3667,1080.0
3668,1070.0
3669,1060.0
3670,1070.0
3671,1070.0
3672,1080.0
3673,1090.0
3674,1080.0
3675,1070.0
3676,1060.0
3677,1070.0
3678,1060.0
3679,1075.0
3680,1085.0
3681,1095.0
3682,1105.0
3683,1095.0
3684,1085.0
3685,1095.0
3686,1085.0
3687,1095.0
3688,1085.0
3689,1085.0
3690,1075.0
3691,1085.0
3692,1095.0
3693,1085.0
3694,1095.0
3695,1105.0
3696,1115.0
3697,1125.0
3698,1135.0
3699,1145.0
3700,1135.0
3701,1145.0
3702,1135.0
3703,1125.0
3704,1115.0
3705,1105.0
3706,1095.0
3707,1085.0
3708,1075.0
3709,1085.0
3710,1095.0
3711,1105.0
3712,1115.0
3713,1105.0
3714,1115.0
3715,1105.0
3716,1095.0
3717,1085.0
3718,1100.0
3719,1090.0
3720,1080.0
3721,1070.0
3722,1080.0
3723,1090.0
3724,1100.0
3725,1110.0
3726,1100.0
3727,1090.0
3728,1080.0
3729,1070.0
3730,1060.0
3731,1070.0
3732,1080.0
3733,1090.0
3734,1100.0
3735,1110.0
3736,1120.0
3737,1110.0
3738,1120.0
3739,1130.0
3740,1140.0
3741,1150.0
3742,1140.0
3743,1150.0
3744,1165.0
3745,1165.0
3746,1155.0
3747,1155.0
3748,1145.0
3749,1155.0
3750,1145.0
3751,1155.0
3752,1145.0
3753,1155.0
3754,1170.0
3755,1180.0
3756,1170.0
3757,1160.0
3758,1170.0
3759,1160.0
3760,1150.0
3761,1160.0
3762,1170.0
3763,1180.0
3764,1180.0
3765,1190.0
3766,1180.0
3767,1170.0
3768,1180.0
3769,1170.0
3770,1160.0
3771,1160.0
3772,1150.0
3773,1160.0
3774,1160.0
3775,1150.0
3776,1160.0
3777,1170.0
3778,1180.0
3779,1170.0
3780,1170.0
3781,1170.0
3782,1180.0
3783,1170.0
3784,1180.0
3785,1170.0
3786,1185.0
3787,1175.0
3788,1165.0
3789,1175.0
3790,1165.0
3791,1155.0
3792,1145.0
3793,1135.0
3794,1145.0
3795,1135.0
3796,1125.0
3797,1125.0
3798,1140.0
3799,1130.0
3800,1140.0
3801,1130.0
3802,1140.0
3803,1130.0
3804,1140.0
3805,1150.0
3806,1150.0
3807,1160.0
3808,1150.0
3809,1140.0
3810,1150.0
3811,1140.0
3812,1150.0
3813,1160.0
3814,1150.0
3815,1140.0
3816,1150.0
3817,1150.0
3818,1140.0
3819,1140.0
3820,1150.0
3821,1140.0
3822,1150.0
3823,1160.0
3824,1170.0
3825,1180.0
3826,1190.0
3827,1180.0
3828,1170.0
3829,1160.0
3830,1150.0
3831,1150.0
3832,1140.0
3833,1130.0
3834,1120.0
3835,1130.0
3836,1140.0
3837,1130.0
3838,1130.0
3839,1120.0
3840,1120.0
3841,1120.0
3842,1110.0
3843,1100.0
3844,1115.0
3845,1125.0
3846,1135.0
